Close,CloseTarget,MACD,MACDTarget,Stochastics,StochasticsTarget,ATR,ATRTarget
11.55,11.11,0.5460542459,0.5123688655,100,92.0289855072,2.4,1.8
11.11,11.25,0.5123688655,0.4692664612,92.0289855072,94.2748091603,1.8,1.22
11.25,13.25,0.4692664612,0.5539028741,94.2748091603,100,1.22,2.45
13.25,15,0.5539028741,0.7073309357,100,100,2.45,3.18
15,12.5,0.7073309357,0.5984359506,100,66.2618083671,3.18,4.5
12.5,13.09,0.5984359506,0.5292084655,66.2618083671,69.6825396825,4.5,3.45
13.09,12.92,0.5292084655,0.4349934344,69.6825396825,63.185840708,3.45,0.95
12.92,11.14,0.4349934344,0.2100798124,63.185840708,29.8181818182,0.95,2.8
11.14,10.75,0.2100798124,-0.00026088,29.8181818182,22.7272727273,2.8,3.38
10.75,10.55,-0.00026088,-0.1799727403,22.7272727273,19.0909090909,3.38,1.39
10.55,10.06,-0.1799727403,-0.3529683669,19.0909090909,10.1818181818,1.39,1.33
10.06,11.97,-0.3529683669,-0.3429981677,10.1818181818,40.8203125,1.33,2.06
11.97,10.96,-0.3429981677,-0.4135818816,40.8203125,18.2186234818,2.06,1.25
10.96,12.29,-0.4135818816,-0.3702428727,18.2186234818,45.1417004049,1.25,1.54
12.29,11.13,-0.3702428727,-0.4263039342,45.1417004049,21.6599190283,1.54,1.64
11.13,10.69,-0.4263039342,-0.4984878227,21.6599190283,12.7530364372,1.64,0.89
10.69,11,-0.4984878227,-0.5253228375,12.7530364372,19.028340081,0.89,0.8
11,10.5,-0.5253228375,-0.5768799951,19.028340081,14.5214521452,0.8,0.98
10.5,11.58,-0.5768799951,-0.5301309953,14.5214521452,50.1650165017,0.98,1.53
11.58,11.73,-0.5301309953,-0.4817203491,50.1650165017,58.3916083916,1.53,0.61
11.73,11.88,-0.4817203491,-0.4331337872,58.3916083916,81.6143497758,0.61,0.92
11.88,11.41,-0.4331337872,-0.429992743,81.6143497758,60.5381165919,0.92,0.8
11.41,11.63,-0.429992743,-0.4089683609,60.5381165919,70.4035874439,0.8,0.62
11.63,11.61,-0.4089683609,-0.3927695046,70.4035874439,69.5067264574,0.62,0.32
11.61,11.58,-0.3927695046,-0.3807604973,69.5067264574,60.3351955307,0.32,0.18
11.58,11.1,-0.3807604973,-0.4039628411,60.3351955307,33.5195530726,0.18,0.64
11.1,10.39,-0.4039628411,-0.4673058059,33.5195530726,0,0.64,1.25
10.39,10.79,-0.4673058059,-0.4767070053,0,26.8456375839,1.25,0.88
10.79,10.08,-0.4767070053,-0.5269214146,26.8456375839,0,0.88,0.9
10.08,9.74,-0.5269214146,-0.5771475036,0,0,0.9,0.73
9.74,9.16,-0.5771475036,-0.6423522236,0,0,0.73,1.05
9.16,8.8,-0.6423522236,-0.6995112953,0,0,1.05,1.85
8.8,8.72,-0.6995112953,-0.7282735463,0,0,1.85,0.96
8.72,7.53,-0.7282735463,-0.8149569944,0,0,0.96,1.57
7.53,8.02,-0.8149569944,-0.8181722346,0,11.9512195122,1.57,1.76
